QUANTITYORDERED,PRICEEACH,SALES,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE
43,100,6087.94,Shipped,2,2004,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Medium
32,100,4193.28,Shipped,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,NA,Medium
46,100,7552.28,Shipped,5,2004,Motorcycles,Tekni Collectables Inc.,Newark,USA,NA,Large
48,100,6434.4,Shipped,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,USA,NA,Medium
43,100,5181.5,Shipped,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,USA,NA,Medium
49,100,6863.92,Shipped,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,NA,Medium
24,100,4157.04,Shipped,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
26,100,4660.24,Shipped,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,EMEA,Medium
30,100,4111.8,Shipped,11,2004,Motorcycles,Microscale Inc.,NYC,USA,NA,Medium
24,100,3542.64,Shipped,11,2004,Motorcycles,Land of Toys Inc.,NYC,USA,NA,Medium
55,100,8118.55,Shipped,11,2004,Motorcycles,Salzburg Collectables,Salzburg,Austria,EMEA,Large
22,100,3877.06,Shipped,1,2005,Motorcycles,Technics Stores Inc.,Burlingame,USA,NA,Medium
49,78.92,3867.08,Shipped,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,EMEA,Medium
44,100,5951.44,Shipped,3,2005,Motorcycles,FunGiftIdeas.com,New Bedford,USA,NA,Medium
66,100,8648.64,Shipped,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Large
21,100,3447.78,Disputed,5,2005,Motorcycles,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
34,100,5958.5,Shipped,1,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
43,100,5911.64,Shipped,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
46,100,7366.44,Shipped,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Large
33,100,4985.64,Shipped,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
42,100,5393.64,Shipped,9,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
34,100,4880.02,Shipped,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
47,100,8378.69,Shipped,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Large
33,100,4038.21,Shipped,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,USA,NA,Medium
24,100,3807.12,Shipped,11,2003,Classic Cars,Super Scale Inc.,New Haven,USA,NA,Medium
26,100,3142.36,Shipped,1,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium
30,100,4713.6,Shipped,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,EMEA,Medium
43,100,7016.31,Shipped,3,2004,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Large
25,100,4381.25,Shipped,5,2004,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Medium
27,100,4283.01,Shipped,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,USA,NA,Medium
27,100,4364.82,Shipped,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
24,100,4242.24,Shipped,9,2004,Classic Cars,Amica Models & Co.,Torino,Italy,EMEA,Medium
34,100,4982.7,Shipped,10,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Medium
46,100,6393.54,Shipped,10,2004,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium
27,54.33,1466.91,Shipped,11,2004,Classic Cars,Vitachrome Inc.,NYC,USA,NA,Small
33,100,4059.33,Shipped,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium
47,100,4801.52,Shipped,11,2004,Classic Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium
49,55.34,2711.66,Shipped,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
40,100,5862,Shipped,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Medium
37,100,4071.85,Shipped,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
47,100,8236.75,Shipped,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,USA,NA,Large
45,100,6130.35,Shipped,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Japan,Medium
37,99.82,3693.34,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Medium
48,100,6031.68,Shipped,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
31,100,3494.94,Shipped,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Medium
46,100,5294.14,Shipped,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,NA,Medium
47,100,5464.69,Shipped,11,2003,Classic Cars,Mini Auto Werke,Graz,Austria,EMEA,Medium
28,100,2860.76,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Small
40,100,5590,Shipped,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium
20,100,2254.8,Shipped,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
39,100,4946.76,Shipped,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
25,99.82,2495.5,Shipped,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small
29,100,3167.38,Shipped,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium
22,100,2402.84,Cancelled,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Small
22,100,2454.54,Shipped,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
47,100,5464.69,Shipped,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,USA,NA,Medium
45,100,4756.5,Shipped,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
29,100,3984.6,Shipped,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Medium
24,100,3100.32,Shipped,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium
35,100,4850.3,Shipped,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Medium
46,83.63,3846.98,Shipped,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,NA,Medium
44,95.93,4220.92,Shipped,11,2004,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
34,96.73,3288.82,Shipped,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Medium
35,100,3987.2,Shipped,2,2005,Classic Cars,Boards & Toys Co.,Glendale,USA,NA,Medium
25,72.38,1809.5,Shipped,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small
10,100,1092.2,Shipped,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Small
29,100,4566.05,Shipped,2,2003,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium
39,100,5938.14,Shipped,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
42,100,8138.76,Shipped,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Large
46,100,9470.94,Shipped,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Large
49,100,7036.89,Shipped,9,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Large
27,100,5559.03,Shipped,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
50,100,7872.5,Shipped,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Large
43,100,7886.2,Shipped,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,USA,NA,Large
38,100,7232.16,Shipped,11,2003,Classic Cars,Super Scale Inc.,New Haven,USA,NA,Large
20,100,3114.4,Shipped,1,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium
27,100,5045.22,Shipped,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,EMEA,Medium
49,100,6952.12,Shipped,3,2004,Classic Cars,CAF Imports,Madrid,Spain,EMEA,Medium
27,100,4157.73,Shipped,5,2004,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Medium
39,100,7962.24,Shipped,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,USA,NA,Large
24,100,3778.8,Shipped,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
45,100,8253,Shipped,9,2004,Classic Cars,Amica Models & Co.,Torino,Italy,EMEA,Large
20,100,3633.4,Shipped,10,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,EMEA,Medium
36,100,6913.8,Shipped,10,2004,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium
24,100,2583.6,Shipped,11,2004,Classic Cars,Baane Mini Imports,Stavern,Norway,EMEA,Small
49,63.38,3105.62,Shipped,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium
26,100,4408.56,Shipped,12,2004,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Medium
49,62.09,3042.41,Shipped,12,2004,Classic Cars,Reims Collectables,Reims,France,EMEA,Medium
34,100,5941.5,Shipped,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Medium
34,95.35,3241.9,Shipped,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
33,100,6109.29,Shipped,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
22,100,3387.78,Shipped,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,USA,NA,Medium
39,89.38,3485.82,Shipped,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Japan,Medium
32,63.84,2042.88,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
24,75.01,1800.24,Shipped,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
21,63.84,1340.64,Shipped,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Small
24,73.42,1762.08,Shipped,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
36,63.84,2298.24,Shipped,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
20,81.4,1628,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Small
30,64.64,1939.2,Shipped,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Small
44,82.99,3651.56,Shipped,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
28,92.57,2591.96,Shipped,1,2004,Classic Cars,Auto Canal Petit,Paris,France,EMEA,Small
37,77.41,2864.17,Shipped,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small
20,74.21,1484.2,Shipped,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small
25,90.17,2254.25,Cancelled,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Small
35,76.61,2681.35,Shipped,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
38,83.79,3184.02,Shipped,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,USA,NA,Medium
41,69.43,2846.63,Shipped,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small
22,76.61,1685.42,Shipped,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
49,81.4,3988.6,Shipped,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium
38,73.42,2789.96,Shipped,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Small
33,100,3607.56,Shipped,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,NA,Medium
36,93.56,3368.16,Shipped,11,2004,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
34,81.62,2775.08,Shipped,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Small
24,67.83,1627.92,Shipped,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Small
36,70.26,2529.36,Shipped,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small
34,90.17,3065.78,Shipped,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
41,100,4615.78,Shipped,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
46,100,5723.78,Shipped,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,USA,NA,Medium
24,100,2559.6,Shipped,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,USA,NA,Small
21,100,2140.11,Shipped,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,Finland,EMEA,Small
24,100,3327.6,Shipped,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Medium
48,100,6825.6,Shipped,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
26,100,3543.28,Shipped,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium
37,100,4516.22,Shipped,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Medium
49,100,6445.46,Shipped,11,2003,Trucks and Buses,Mini Classics,White Plains,USA,NA,Medium
34,99.54,3384.36,Shipped,12,2003,Trucks and Buses,Diecast Collectables,Boston,USA,NA,Medium
48,100,4891.68,Shipped,2,2004,Trucks and Buses,Signal Collectibles Ltd.,Brisbane,USA,NA,Medium
36,100,4521.96,Shipped,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
46,100,5069.66,Shipped,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
46,100,6541.2,Shipped,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,APAC,Medium
31,97.17,3012.27,Shipped,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
41,100,5247.18,Shipped,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,USA,NA,Medium
21,100,2214.87,Shipped,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,USA,NA,Small
38,100,4773.18,Shipped,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,NA,Medium
45,100,6185.7,Shipped,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium
26,58.38,1517.88,Shipped,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,USA,NA,Small
38,100,6372.6,Shipped,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium
48,100,5232.96,Shipped,12,2004,Trucks and Buses,Muscle Machine Inc,NYC,USA,NA,Medium
42,64.16,2694.72,Shipped,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Small
49,35.71,1749.79,Shipped,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
32,66.58,2130.56,Shipped,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
54,100,5951.34,Shipped,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
33,100,4692.6,In Process,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,France,EMEA,Medium
36,100,3731.04,Shipped,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Japan,Medium
20,100,2142,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Small
29,97.89,2838.81,Shipped,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
33,97.89,3230.37,Shipped,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,NA,Medium
50,100,5182,Shipped,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,NA,Medium
41,100,4391.1,Shipped,11,2003,Classic Cars,Mini Auto Werke,Graz,Austria,EMEA,Medium
36,100,4477.32,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Medium
27,100,3544.56,Shipped,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,NA,Medium
47,100,5195.85,Shipped,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
33,100,4180.44,Shipped,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
21,100,2684.43,Shipped,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small
21,93.28,1958.88,Shipped,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Small
41,100,4910.57,Cancelled,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium
40,100,4468.4,Shipped,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Medium
28,100,3127.88,Shipped,8,2004,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
23,100,2675.13,Shipped,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small
23,100,2807.61,Shipped,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
25,100,2504.75,Shipped,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Small
24,100,2984.88,Shipped,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,NA,Small
39,64.74,2524.86,Shipped,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,NA,Small
55,75.2,4136,Shipped,11,2004,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
46,88.45,4068.7,Shipped,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,EMEA,Medium
50,100,5182,Shipped,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
47,100,5243.79,Shipped,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
97,93.28,9048.16,Shipped,4,2005,Classic Cars,Mini Caravy,Strasbourg,France,EMEA,Large
32,100,3832.64,Shipped,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
35,100,3920,Shipped,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,Norway,EMEA,Medium
49,100,4916.66,Shipped,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
38,100,3857,Shipped,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium
32,100,4181.44,Shipped,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,NA,Medium
34,100,4641,Shipped,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
36,99.17,3570.12,Resolved,10,2003,Trucks and Buses,Mini Auto Werke,Graz,Austria,EMEA,Medium
48,93.34,4480.32,Shipped,11,2003,Trucks and Buses,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Medium
21,96.84,2033.64,Shipped,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Small
21,93.34,1960.14,Shipped,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
34,100,3966.78,Shipped,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,NA,Medium
46,100,5152,Shipped,1,2004,Trucks and Buses,West Coast Collectables Co.,Burbank,USA,NA,Medium
32,100,3360,Shipped,3,2004,Trucks and Buses,Cambridge Collectables Co.,Cambridge,USA,NA,Medium
29,100,3451,Shipped,5,2004,Trucks and Buses,Super Scale Inc.,New Haven,USA,NA,Medium
41,100,5453,Shipped,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Medium
43,96.84,4164.12,Shipped,7,2004,Trucks and Buses,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium
24,100,2800.08,Shipped,8,2004,Trucks and Buses,Amica Models & Co.,Torino,Italy,EMEA,Small
41,100,4687.94,Shipped,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
46,98,4508,Shipped,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium
32,100,4181.44,Shipped,10,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
22,100,2251.04,Shipped,11,2004,Trucks and Buses,Online Diecast Creations Co.,Nashua,USA,NA,Small
29,40.25,1167.25,Shipped,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,USA,NA,Small
42,49.6,2083.2,Shipped,11,2004,Trucks and Buses,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
39,98,3822,Shipped,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
27,100,3911.49,Shipped,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium
48,98,4704,Shipped,2,2005,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,USA,NA,Medium
29,85.1,2467.9,Shipped,3,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
27,100,3213,Shipped,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Canada,NA,Medium
54,100,7182,In Process,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Large
26,100,4379.18,Shipped,3,2003,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Medium
34,100,5004.8,Shipped,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,EMEA,Medium
25,100,3644.75,Shipped,7,2003,Classic Cars,Alpha Cognac,Toulouse,France,EMEA,Medium
23,100,2702.04,Shipped,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small
28,100,3764.88,Shipped,10,2003,Classic Cars,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium
35,100,4508,Shipped,11,2003,Classic Cars,Quebec Home Shopping Network,Montreal,Canada,NA,Medium
44,100,5418.16,Shipped,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,EMEA,Medium
22,100,3300.66,Shipped,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,NA,Medium
42,100,6182.4,Shipped,12,2003,Classic Cars,Muscle Machine Inc,NYC,USA,NA,Medium
29,100,4186.73,Shipped,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
32,100,4529.28,Shipped,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
41,100,5628.89,Shipped,4,2004,Classic Cars,Osaka Souveniers Co.,Osaka,Japan,Japan,Medium
26,100,3054.48,Cancelled,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium
21,100,2526.51,Shipped,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
34,100,4667.86,Shipped,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,USA,NA,Medium
41,100,6499.32,Shipped,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium
37,100,5917.78,Shipped,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Medium
37,100,6231.91,Shipped,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium
41,100,5803.14,Shipped,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,NA,Medium
46,100,6434.02,Shipped,11,2004,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Medium
40,100,6454.4,Shipped,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
43,97.6,4196.8,Shipped,12,2004,Classic Cars,Lyon Souveniers,Paris,France,EMEA,Medium
30,87.06,2611.8,Shipped,1,2005,Classic Cars,Mini Creations Ltd.,New Bedford,USA,NA,Small
35,100,5895.05,Shipped,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
36,93.77,3375.72,Shipped,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
61,100,8374.69,Disputed,4,2005,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Large
38,100,4464.24,Shipped,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
39,100,4808.31,Shipped,1,2003,Vintage Cars,Vitachrome Inc.,NYC,USA,NA,Medium
33,99.66,3288.78,Shipped,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,USA,NA,Medium
32,100,3254.72,Shipped,5,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
31,100,3184.94,Shipped,7,2003,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium
50,100,5907.5,Shipped,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,USA,NA,Medium
48,91.44,4389.12,Shipped,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,NA,Medium
